,track_id,track_name,artists,track_genre,popularity,tfidf_input
63111,0ntbaoe6kk0wH6XcAG9zMA,Love of My Life,Mark Vincent,opera,19,opera sad slow emerging
63112,7c3fFKp7pqHIFkwJLzFLLy,"If I Ever Fall In Love Again - From ""The Crooked Mile""",Sarah Brightman,opera,19,opera sad slow emerging
63113,28hIO3sitQKgRPbQ61x6bS,We Will Meet Once Again (with Andrea Bocelli),Josh Groban;Andrea Bocelli,opera,52,opera sad medium mainstream
63114,1sbkhLUWk5obKUneFjFGTr,Somewhere,Il Divo,opera,19,opera sad slow emerging
63115,5Ego6GL1vELZbdnD2wh3Lw,"Kama Sutra - Live At MGM Grand, Las Vegas/2004",Sarah Brightman,opera,19,opera sad slow emerging
63116,7lmf9IqXVEIJP4OpqoZElC,"Il trionfo dell'innocenza: ""Vanne pentita a piangere""",Antonio Caldara;Cecilia Bartoli;Les Musiciens du Louvre;Marc Minkowski,opera,20,opera sad slow emerging
63117,0fzmXtw6U2FZjZlseViHdN,Caruso,Mario Frangoulis,opera,19,opera sad slow emerging
63118,7GuZED83VYeWCoXJPysg7e,The Wicked Rule The Night,Avantasia;Ralf Scheepers,opera,51,opera angry fast mainstream
63119,02SO3ikjtfG1avKhU3jQdw,"Schönberg, Claude-Michel: I Dreamed a Dream (from ""Les Misérables"")",Lesley Garrett;Philip Ellis,opera,19,opera sad slow emerging
63120,3F3gvGl71oQLp37NUiRb8Z,Granada,Bryn Terfel;Joseph Calleja;Czech Philharmonic Orchestra;Paul Bateman,opera,19,opera sad fast emerging
63121,7dXOzpzSBwV8NeLxTMHVQp,"Bui Doi (From ""Miss Saigon"")",Collabro,opera,19,opera sad slow emerging
63122,5BCVQPv92Y5kLkHE7RR8po,"Concerto for 2 Oboes in C Major, Op. 7, No. 2: II. Adagio",Tomaso Albinoni;Anthony Camden;Alison Alty;London Virtuosi;John Georgiadis,opera,21,opera sad slow emerging
63123,3pkoey7hNfAGNG2X0yp99C,"Ailein Duinn (Theme From The Movie ""Rob Roy"")",Méav,opera,20,opera sad medium emerging
63124,4sm3tGqlJ0qMIUse4syKRI,Elegie: O doux printemps d'autrefois,Jules Massenet;Joshua Bell;Michael Stern;Academy of St. Martin in the Fields,opera,20,opera sad slow emerging
63125,1h2KgBioRQoF45bCsdCThs,"Lehár: Die lustige Witwe, Act 2: Vilja-Lied (Hanna)",Franz Lehár;Karita Mattila;London Philharmonic Orchestra;Yutaka Sado,opera,20,opera sad fast emerging
63126,3VjzW0y3RNiLfmsrywryZy,"Fago: Tam non splendet sol creatus: III. ""Dum infans iam dormit""",Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,opera,19,opera sad slow emerging
63127,63yJNPFapPMRBRzuu7kQwP,Spectres - Live,Avantasia,opera,22,opera angry medium emerging
63128,1xWrgGUjMKuTU3hAGGOr6n,We've Got Tonight,Michael Ball;Amy Wadge,opera,20,opera sad slow emerging
63129,0elkbnXXjwRikuMEoOkowv,"As If We Never Said Goodbye - From ""Sunset Boulevard""",Jason Manford,opera,19,opera sad slow emerging
63130,1p5CA3hRZ1B4GcbgTX4oPo,You're The Voice,Michael Ball;Alfie Boe,opera,20,opera happy slow emerging
63131,1MQJgscb4DOyzxaROSLEmc,"O di Betlemme, altera poverta ventu: I. Sinfonia",Alessandro Scarlatti;Maya Boog;Cologne Chamber Orchestra;Helmut Muller-Bruhl,opera,21,opera sad slow emerging
63132,6AL3WfvaUJi5nA8XqPDoy9,"Bring Me Sunshine - From ""Morecambe & Wise""",Michael Ball;Alfie Boe,opera,20,opera sad medium emerging
63133,5KIuAOpwX3UHISVwuBhG2J,L'arlésienne Suite No. 2 (Arr. E. Guiraud): II. Intermezzo,Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González,opera,20,opera sad slow emerging
63134,6XyS5lfeP3NPnI9ZR06Z94,La maja dolorosa II,Teresa Berganza;Juan Antonio Alvares Parejo,opera,20,opera sad medium emerging
63135,79N0sA7mxEFrLZOYnyEXs8,"Carmen, Act III, No.20 Trio: En vain pour éviter (Carmen)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,21,opera sad slow emerging
63136,05Rd3zj0ZdyYD0fIq2aT4i,"Carmen, Act III, No.19 bis Récit: Reposons nous une heure ici mes camarades (Le Dancaïro)",Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,20,opera sad medium emerging
63137,0kDnxx7H1yiFtyel6Mvczh,Sylvia: Act I: Les chasseresses (Fanfare),Léo Delibes;Razumovsky Symphony Orchestra;Andrew Mogrelia,opera,21,opera sad slow emerging
63138,7vMu7nV5zDDn7yk353Stcn,"Les fêtes d'Hébé, RCT 41, Act I Scene 5: Revenez, tendre amant, embellissez ces lieux",Jean-Philippe Rameau;Lóránt Najbauer;Purcell Choir;Orfeo Orchestra;Gyorgy Vashegyi,opera,20,opera sad medium emerging
63139,17goDezWdFNGxtnn4mIt7J,"Turandot / Act 1: ""Signore, ascolta""",Giacomo Puccini;Montserrat Caballé;London Philharmonic Orchestra;Zubin Mehta,opera,20,opera sad slow emerging
63140,11ovFOodlK44kYojirjZT9,La traviata / Act III: Teneste la promessa...Addio del passato,Giuseppe Verdi;Anna Netrebko;Wiener Philharmoniker;Carlo Rizzi,opera,20,opera sad medium emerging
63141,3joAhd1lWD8ast5zPP5YUS,Verdi: Messa da Requiem: IV. Mors stupebit,"Giuseppe Verdi;Riccardo Muti;Samuel Ramey;Orchestra Del Teatro Alla Scala, Milano",opera,20,opera sad medium emerging
63142,2RBjAe3HSStEAovN7nRFWl,"Verdi: Aida, Act 4, Scene 2: ""O terra, addio, valle di pianti"" (Aida, Radamès, Amneris, Coro)","Giuseppe Verdi;Riccardo Muti;Chorus of the Royal Opera House, Covent Garden;Fiorenza Cossotto;Montserrat Caballé;Plácido Domingo;New Philharmonia Orchestra",opera,20,opera sad slow emerging
63143,3dlUgF8A4cgCses2KnMPSE,Per Te,Il Volo,opera,20,opera sad slow emerging
63144,1FjHYiyN34dh9V6mrWq3mo,Parla piu piano (Thème du Parrain),Roberto Alagna;Yvan Cassar;Paris Symphony Orchestra,opera,31,opera sad medium upcoming
63145,3C9oV51pSbrOJqcTrMdVyw,Forrest Gump Suite,Danny Wright,opera,49,opera sad medium upcoming
63146,7yNvhnnFM1Q5RbPyT5HNDE,Smile,Il Volo,opera,19,opera sad slow emerging
63147,1HHliWPM9QbqLFmstYqbzb,Skyrim Theme (Dragonborn),Celtic Woman,opera,45,opera happy medium upcoming
63148,2VpMqqx9knp16fvgJqWm7O,E' La Mia Vita,Il Volo,opera,20,opera sad fast emerging
63149,7EA2OnLvsAW0eVQetMhwU0,My Lagan Love,Celtic Woman,opera,19,opera sad slow emerging
63150,2EVZJ77JRXgrt8Mvt3jRa5,Rigoletto - Pari Siamo!,Piero Cappuccilli,opera,19,opera sad slow emerging
63151,48qAOahd28j6zuPAWSLZ4K,"Norma / Act 1 Scene 1: ""Casta Diva"" (Critical Ed. Maurizio Biondi and Riccardo Minasi)",Vincenzo Bellini;Cecilia Bartoli;International Chamber Vocalists;Orchestra La Scintilla;Giovanni Antonini,opera,41,opera sad fast upcoming
63152,4jUso0rgts8BHWJaQZYhVZ,Luck Be A Lady,Michael Ball;Alfie Boe,opera,20,opera angry fast emerging
63153,3zZRcODwFJLH2jiPYFeV8N,The Isle Of Innisfree,Celtic Thunder;Emmet Cahill,opera,19,opera sad medium emerging
63154,7ycM6zltS8OPhwJLY7jooI,Now We Are Free,Celtic Thunder;Keith Harkin,opera,19,opera sad medium emerging
63155,32nusAofV3372piP7Thg8w,Danny Boy - 2013 Version,Celtic Woman,opera,19,opera sad fast emerging
63156,6MIlVV5cP65GBl2sWPxGnJ,"La Bohème / Act 1: ""O soave fanciulla""",Giacomo Puccini;Carlo Bergonzi;Renata Tebaldi;Ettore Bastianini;Orchestra dell'Accademia Nazionale di Santa Cecilia;Tullio Serafin,opera,20,opera sad slow emerging
63157,0VcszHclicGS5JVBnqDHxk,"La Bohème / Act 1: ""O soave fanciulla""",Giacomo Puccini;Anna Netrebko;Rolando Villazón;Boaz Daniel;Bavarian Radio Symphony Orchestra;Bertrand de Billy,opera,20,opera sad slow emerging
63158,5XxZ6jA1h8ey6QGrI3sik3,"Das Land des Lächelns / Act 2: ""Dein ist mein ganzes Herz"" - Live",Plácido Domingo;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,opera,18,opera sad slow emerging
63159,3CRAQg37cw39x0xVuimtME,"Manon Lescaut: ""Donna non vidi mai""",Giacomo Puccini;Luciano Pavarotti;National Philharmonic Orchestra;Oliviero de Fabritiis,opera,20,opera sad slow emerging
63160,3eV4Nn0Nlr3HbKqIlBArF4,Falling Slowly,Celtic Thunder;Damian McGinty,opera,20,opera sad medium emerging
63161,56wJwDGoTKNeM9yKo4EmFB,Morning Has Broken,Phil Coulter;Trad Arr,opera,20,opera sad medium emerging
63162,0HTAIhTWy9RLhbSgnYUzfD,Solamente una Vez,José Carreras,opera,18,opera sad slow emerging
63163,22MqUOjFbnrUTp6Ahban12,Notte Stellata (The Swan) - Live From The Detroit Opera House,Il Volo,opera,19,opera sad medium emerging
63164,7qKftNvnYRgHMm4GOjbVEe,"L'Africaine / Act 4: ""Mi batte il cor...O Paradiso!""",Giacomo Meyerbeer;Luciano Pavarotti;National Philharmonic Orchestra;Oliviero de Fabritiis,opera,19,opera sad slow emerging
63165,6aRbgUJAGapYx74lks2Y8O,"Rigoletto, Act I: Gualtier Malde … Caro nome","Giuseppe Verdi;Maria Callas;Milan La Scala Chorus;Orchestra Del Teatro Alla Scala, Milano;Tullio Serafin",opera,20,opera sad medium emerging
63166,69qS0nLru3PGLelhY1so3B,"Carmen, Act III, No.19 bis Récit: Que regarde-tu donc? (Carmen/Don José)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,20,opera sad medium emerging
63167,7CvvR4ZVO8vhQMNxDoeCTB,"Carmen, WD 31 / Act I: Chanson et Duo: ""Près des remparts de Séville""",Georges Bizet;Teresa Berganza;Plácido Domingo;London Symphony Orchestra;Claudio Abbado,opera,20,opera sad fast emerging
63168,10ohUdSA7ZKCSeulKs1ciP,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",Georges Bizet;Théophile Alexandre;Quatuor Zaïde,opera,20,opera sad slow emerging
63169,7qGpYEca4muf9nKvCso8AB,"Carmen, Act III, No.20 Trio: Voyons que j'essaie à mon tour (Carmen)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,20,opera sad medium emerging
63170,3HUMNxBQoCPTg2K8wi7oFb,Verdi: Messa da Requiem: IX. Ingemisco,"Giuseppe Verdi;Riccardo Muti;Luciano Pavarotti;Orchestra Del Teatro Alla Scala, Milano",opera,20,opera sad slow emerging
63171,63Gs26xnO7C7DizhIXwVsW,"Carmen, Act III, No.24 Finale: Prends garde à toi Carmen (Don José/Le Dancaïro/Bohémiens et Bohémiennes/Le Remendado/Carmen/Micaëla/Frasquita/Mercédès)",Georges Bizet;Roberto Alagna;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,20,opera sad slow emerging
63172,2xl13vHsIHqhxrO2on5VKE,"Rigoletto, Act I: Questa o quella per me pari sono",Giuseppe Verdi;Alfredo Kraus;Gianandrea Gavazzeni;Orchestra del Maggio Musicale Fiorentino,opera,20,opera calm slow emerging
63173,3uX11UryFh2ujpeZBWYgkv,"Turandot, SC 91 / Act III: ""Nessun dorma!""",Giacomo Puccini;Luciano Pavarotti;John Alldis Choir;Wandsworth School Boys Choir;London Philharmonic Orchestra;Zubin Mehta,opera,20,opera sad slow emerging
63174,18jDbGvt9aiTdtsdtjsROL,"Tosca / Act II: ""Meno male!"" - ""Egli è là""",Giacomo Puccini;Heinz Zednik;José Carreras;Ruggero Raimondi;Berliner Philharmoniker;Herbert von Karajan;Schoeneberger Saengerknaben;Chor der Deutschen Oper Berlin,opera,20,opera sad slow emerging
63175,1Y8fw7Fng9R1g4nh7KQ30k,"Tosca / Act II: Ha più forte sapore (Scarpia, Sciarrone, Spoletta)",Giacomo Puccini;Heinz Zednik;Ruggero Raimondi;Victor von Halem;Berliner Philharmoniker;Herbert von Karajan,opera,20,opera sad medium emerging
63176,6zV0doYRFEHOoI46iENU1d,"Carmen, Act III, No.24 Finale: Toréador en garde! (Escamillo)",Georges Bizet;Thomas Hampson;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,20,opera sad medium emerging
63177,7eYDuhteaIONrstHRLCHrQ,Messa da Requiem: 2. Dies irae,Giuseppe Verdi;Berliner Philharmoniker;Carlo Maria Giulini;Ernst Senff Chor,opera,20,opera sad fast emerging
63178,3DMVcsRpSRRQ6uXLofjDmS,"Il Trovatore / Act 2: ""Vedi! le fosche notturne spoglie"" (Anvil Chorus)","Giuseppe Verdi;Chorus of the Royal Opera House, Covent Garden;Orchestra of the Royal Opera House, Covent Garden;Sir Colin Davis",opera,20,opera calm fast emerging
63179,4eyQm2LWSyCvLxx81gDhXy,"La traviata / Act II: ""Imponete"" ""Non amarlo ditegli""",Giuseppe Verdi;Anna Netrebko;Thomas Hampson;Wiener Philharmoniker;Carlo Rizzi,opera,20,opera sad medium emerging
63180,5Y28Z7Wz3jmwjpOPpHyc05,"Verdi: Aida, Act 2: ""Che veggo! Egli? Mio padre!"" (Aida, Amneris, Radamès, Ramfis, Il Re, Sacerdoti, Popolo, Amonasro)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,20,opera sad slow emerging
63181,5pMRSfPIhOngvI2pw8UG3c,"Verdi: Aida, Act 2: ""Il dolor che in quel volto favella"" (Radamès, Amneris, Amonasro, Il Re, Aida, Schiave, Popolo, Ramfis, Sacerdoti, Prigionieri)",Giuseppe Verdi;Riccardo Muti,opera,20,opera sad slow emerging
63182,1LyHUCk0DkvYwl7wFX1nMi,"Verdi: Aida, Act 2: ""Ma tu, Re, tu signore possente"" (Amonasro, Aida, Schiave, Prigionieri, Ramfis, Sacerdotesse, Amneris, Il Re, Popolo)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,20,opera sad medium emerging
63183,1pYbwd9nOat7lwZ1uTUYyh,"E più ti penso - From ""Once Upon A Time In America""",Andrea Bocelli;Ariana Grande,opera,46,opera sad slow upcoming
63184,2KZco8cIC4A2jD3kkP6cAO,Il Canto,Il Volo;Plácido Domingo,opera,19,opera sad medium emerging
63185,2IpsTesx5O1ejvg4A7DeYY,Just for You,Giovanni,opera,45,opera sad medium upcoming
63186,3MloP5bPLvnYIQrqY4M6P1,Only Love,Nana Mouskouri,opera,36,opera sad medium upcoming
63187,48f9zJZNKuFwC2wfTGwmfJ,Adagio,Lara Fabian,opera,50,opera sad medium upcoming
63188,15BWs7Z2WDPH28iv5EM7bF,I Believe,Andrea Bocelli;Cecilia Bartoli,opera,19,opera sad medium emerging
63189,5yJ1ePvahsnys6AcHNqvZo,El Día Que Me Quieras - En Vivo,Carlos Marin,opera,19,opera angry slow emerging
63190,0TX4O1sHvHLxyQhpr0mkEU,With Or Without You,Military Wives,opera,44,opera sad medium upcoming
63191,7mQQV4hDnXn3TrVr1QDu65,Solamente Una Vez,Andrea Bocelli,opera,53,opera angry slow mainstream
63192,232gT5IspcqSA7PwAqCCQh,Le temps des cathédrales,Alessandro Safina,opera,19,opera sad slow emerging
63193,2Fq0LGhAcptqK2XYFOIIlB,Sigma,Chloe Agnew,opera,19,opera sad slow emerging
63194,4rbHSQQDfInImo7aMqChUz,Preghiera (arr. Mercurio),Andrea Bocelli,opera,20,opera sad slow emerging
63195,3SzivC7l0D7lnIhqpDkP2N,Music of the Night,The Ten Tenors,opera,19,opera sad slow emerging
63196,5Rp7w2J3EX3gjJWdcUxmxj,La Vie En Rose,Margaret Keys,opera,19,opera sad medium emerging
63197,39BLzMSiXoUq3K2URCEOMD,L'Hymne à l'amour,Lara Fabian,opera,19,opera angry medium emerging
63198,63d6BDOq02wh3Gr6hrV080,Black Swan Theory,Aevum,opera,19,opera angry medium emerging
63199,3eWfIqKOLCTbrQwrXKEtw4,Sincera,Josh Groban,opera,19,opera sad medium emerging
63200,0iYxM46Sk1miKLjLCV394T,Mother Of Mine,Sumi Jo,opera,19,opera sad fast emerging
63201,5dKAMMeJainn9XCHzVqUX4,Viva Olympia - Live,André Rieu;Johann Strauss Orchestra,opera,20,opera happy medium emerging
63202,7hPWRaG6CgW2oPAgdVLoTQ,Finan's Isle Suite: Finan's Isle,Mairead Nesbitt,opera,19,opera sad fast emerging
63203,6KQURAMt9wOyXnXuxD2WCt,I Know Him So Well (with Sheridan Smith),Amanda Holden;Sheridan Smith,opera,18,opera sad medium emerging
63204,4gXCb2l1cUK7I04yXfwJiK,Pokarekare Ana,All Angels,opera,18,opera sad medium emerging
63205,01WdAsZfS0b9neTmm0eyFP,Bésame Mucho,Filippa Giordano,opera,19,opera sad medium emerging
63206,31KNUC2lCIPdEeR9GSppuG,Over the Rainbow,The Ten Tenors,opera,18,opera sad slow emerging
63207,18qLxh3A6CzajYMDQXWYlO,"Dreaming of the Days (Vocal Version of Einaudi's ""I Giorni"")",Katherine Jenkins,opera,18,opera sad medium emerging
63208,2KwOw5phnke2lZSZlaAcDE,All Through The Night,Hayley Westenra,opera,20,opera sad medium emerging
63209,0woWDqhtB8ezh09Pa5e0JJ,Con Te Partiro,Jorge Castro,opera,19,opera sad medium emerging
63210,6sn5LhFm2H5lq5JO6Q9EA0,Danny Boy,Mario Lanza,opera,19,opera sad slow emerging
63211,30Eu5OQ1LK7tJIehc4uWdb,I Dreamed a Dream,Susan Boyle,opera,19,opera sad fast emerging
63212,4dbOnD0jtDkyHg9iKE7WSG,Cielito Lindo,André Rieu,opera,19,opera happy medium emerging
63213,2M3E9wbFtqdkSGkhfHikFh,I Know Him So Well,Elaine Paige;Barbara Dickson,opera,52,opera sad medium mainstream
63214,3q4Y3PqfJUFCIxaSA0H0Aa,Gaîté parisienne: No. 23: Barcarolle,Jacques Offenbach;Arthur Fiedler;Boston Pops Orchestra,opera,21,opera sad medium emerging
63215,5zVFp6d4dCMfk5q0FPpdHz,Nella Fantasia,Russell Watson,opera,18,opera sad slow emerging
63216,0lzQFk4zRJbdfitf68v1Di,You Raise Me Up,The Texas Tenors,opera,19,opera sad slow emerging
63217,2FEry3x8gDr7UJzH69m8q9,Over the Rainbow,Collabro,opera,19,opera sad slow emerging
63218,0wpPyIGcMd7l8DLYHpfc7F,Notte a Venezia,Petra Berger;Alessandro Neri,opera,19,opera sad medium emerging
63219,1zdknRH3pVPXCFHd138Lu1,Nuestra Playa,Nana Mouskouri,opera,19,opera sad medium emerging
63220,0bjA4324S2Rjm3FWfSJ15y,"Zoroastre, RCT 62, Act I, Scène III: Air tendre en rendeau",Jean-Philippe Rameau;Teodor Currentzis,opera,20,opera sad fast emerging
63221,0M8itGFqtoA1JImV29Jrw8,Aria E Memoria (We'll Be Together) - English Version,Alessandro Safina;Chrissie Hynde,opera,19,opera angry slow emerging
63222,1JVgCVwTgdJ9MbDE0Ei5ee,Don't Cry For Me Argentina - Live,André Rieu;Mirusia Louwerse,opera,20,opera sad slow emerging
63223,7bETs6oajlWYVo9ycX74Vp,"Be My Love (From ""The Toast of New Orleans"")",Mario Lanza,opera,19,opera sad slow emerging
63224,4dvqXFGAhxAdNSU5PTQT6l,La fanciulla del West: Ch'ella mi creda,Giacomo Puccini;Thomas Harper;Slovak Radio Symphony Orchestra;Michael Halasz,opera,20,opera sad slow emerging
63225,7hIQRaUl5nqjIDiwAFz8PR,"Fago: Confitebor tibi Domine: III. ""Fidelia omnia mandata ejus""",Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,opera,19,opera calm medium emerging
63226,5119q7EHJi4C9fxZLkr4i2,"Albinoni: Concerto a cinque in G Minor, Op. 10 No. 2: II. Andante",Tomaso Albinoni;Claudio Scimone;I Solisti Veneti,opera,20,opera sad medium emerging
63227,5PoSyDrzvR4mPGLvUkBNwC,Verdi: Messa da Requiem: V. Liber scriptus - Dies irae,"Giuseppe Verdi;Riccardo Muti;Coro Del Teatro Alla Scala Di Milano;Dolora Zajic;Orchestra Del Teatro Alla Scala, Milano",opera,20,opera sad slow emerging
63228,0ePqDlJvdIrs58EKvPb9hN,Supera - Ao Vivo,Péricles,pagode,58,pagode happy fast mainstream
63229,2nNxtJ8Ce702sXXbVBwvW6,A Pagodeira - Ao Vivo,Marvvila;Pk;Mc Don Juan,pagode,63,pagode happy slow mainstream
63230,71BRjOzgS7GLAut8pOlElG,Sinais,Sorriso Maroto,pagode,60,pagode happy medium mainstream
63231,6rftze5MC2y76ivrCPemqw,Playlist,Mumuzinho,pagode,58,pagode happy fast mainstream
63232,0b8F5Pv3iny2YbIC7zYu8U,Fica Combinado Assim - Ao Vivo,Sorriso Maroto,pagode,57,pagode happy medium mainstream
63233,2vvWv4e4PfXCUzsL9CuGzi,Golaço (Ao Vivo),Turma do Pagode;Vou pro Sereno,"pagode, sertanejo",63,pagode sertanejo happy fast mainstream
63234,7MJf15X5ecgZAXsvsEvesz,Eu Topo - Ao Vivo,Sorriso Maroto,pagode,59,pagode happy fast mainstream
63235,6yJsNwtXVogur4kKmlqffh,Juramento do Dedinho,Bom Gosto;Mano Walter,pagode,57,pagode happy slow mainstream
63236,4C24fGqRUrz3TyVt4uku2Y,Reprise - Ao Vivo,Sorriso Maroto,pagode,59,pagode happy fast mainstream
63237,45x7IKCBRhKUc3kSFilH2q,Vai Errar de Novo - Ao Vivo,Pixote,"pagode, sertanejo",57,pagode sertanejo happy fast mainstream
63238,5MfQgdHlFrSNMCbOJG7SwE,Sem Vestígios - Ao Vivo,Mumuzinho,pagode,65,pagode happy fast mainstream
63239,2YGWqGwDmlwVfK2sxt11uV,A Primeira Namorada - Ao Vivo,Sorriso Maroto,pagode,59,pagode happy fast mainstream
63240,19fKKQIwCeNOEtyt4wNQsE,Porradão / Eternamente Feliz / Dom de Sonhar / Supra Sumo do Amor / O Som do Tambor - Ao Vivo,Pique Novo;Tiee,pagode,63,pagode happy medium mainstream
63241,3ch7wKU1bmjdmBV1jBYsu8,É Dor Que Não Passa - Ao Vivo,Ferrugem,pagode,61,pagode happy fast mainstream
63242,781CcRZlAYRFSQAomWiexP,Tira Ela de Mim / Cigana / Só por um Momento,Kamisa 10,pagode,57,pagode happy fast mainstream
63243,61MLU3vQw6R8yIBb9fNbtk,Vencedor - Ao Vivo,Thiaguinho;Abayomi,pagode,61,pagode happy medium mainstream
63244,35QVA4aLkkfiooChOruhy6,Sem Perceber - Ao Vivo,Vitinho;Pixote,pagode,57,pagode happy slow mainstream
63245,26yttsyY1G1IDm95J2JHNM,Pode Chegar (feat. Ferrugem),Quinteto S.A.;Ferrugem,pagode,57,pagode happy medium mainstream
63246,2mnFku84mu2NGKaxJUxrbI,"Até O Sol Quis Ver - Ao Vivo Na Ilha Da Magia,Brasil/2008",Exaltasamba,"pagode, samba, sertanejo",56,pagode samba sertanejo calm fast mainstream
63247,4kZmhCX7JiF7r0rUdfyFl6,Dividido - Ao Vivo,Os Travessos,pagode,53,pagode happy slow mainstream
63248,49npQq3JcH8FKh0TTJHejD,4 da Manhã,Grupo Presença,pagode,55,pagode happy fast mainstream
63249,5m0icrNPTAVGjpRtrVGAvN,Fatalmente,Rodriguinho,pagode,56,pagode happy fast mainstream
63250,6VcsrxdEnAMC4u6u9ssjse,Para Tudo - Ao Vivo,Jeito Moleque,"pagode, sertanejo",55,pagode sertanejo happy fast mainstream
63251,2yhtzzLeMc3t0LgtlZMgS8,1 Metro e 65 - Ao Vivo,Sorriso Maroto,pagode,54,pagode happy fast mainstream
63252,0O9dWZhjnYjzPqqFpj4cTb,Saudade Arregaça,Pixote,"pagode, sertanejo",57,pagode sertanejo happy fast mainstream
63253,5H4CNCiKB9iuKPz5SkMSOG,Traição - Ao Vivo,Vitinho,pagode,54,pagode happy fast mainstream
63254,2NPWthQC6HGkCUPXEk3bFN,Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) - Ao Vivo,Di Propósito;Gamadinho;Vitinho,pagode,53,pagode happy fast mainstream
63255,28fz3mwbypiLwIOyLkOuvv,Maçã Verde - Ao Vivo,Grupo Presença;MC Hariel,pagode,52,pagode happy medium mainstream
63256,7yDjFcO9qsgnSKD5Cpo6jg,Sem Abuso - Ao Vivo,Art Popular,"pagode, samba",54,pagode samba happy fast mainstream
63257,2vk6Hvu89QUSa0TYFvHYnR,Pacote Completo - Ao Vivo,Suel;Di Propósito,pagode,55,pagode happy fast mainstream
63258,1KwjyNUSNyZ02qHnyhJyyH,Vai Dar Match - Ao Vivo,Suel;Turma do Pagode,pagode,54,pagode happy slow mainstream
63259,4p3ZUX6cVNehD8EphzU7iJ,Presentinho - Ao Vivo No Rio De Janeiro / 2019,Guga Nandes,pagode,54,pagode happy fast mainstream
63260,4YLLpGl1Arq6mGOSfjg04O,A Culpa É do Coração - Ao Vivo,Pixote,"pagode, sertanejo",54,pagode sertanejo happy slow mainstream
63261,5ysAd8oWIuL1D5hexR3ggA,Como ninguém dá - Ao vivo,Mr. Dan,pagode,56,pagode angry medium mainstream
